pair_id,event_id,city_id,year,t0,t1,delta_t_hours,delta_t_days,delta_t_bucket,forecast_forcing_available,forecast_coverage_fraction,forecast_status,obs_in_horizon_coverage,obs_in_horizon_availability,hydrological_state_availability,label_valid_fraction,unknown_fraction,new_flood_fraction
evt:2019-01-10|dhaka_sw|ENSEMBLE_FLOOD_20190110T235604_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3,evt:2019-01-10,dhaka_sw,2019,2019-01-10T23:56:04Z,2019-01-22T23:56:03Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.8173828125,0.1826171875,0.0
evt:2019-01-10|dhaka_sw|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190203T235603_VV_AS020M_E039N021T3,evt:2019-01-10,dhaka_sw,2019,2019-01-22T23:56:03Z,2019-02-03T23:56:03Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.817138671875,0.182861328125,0.0
evt:2019-01-10|kishoreganj|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,evt:2019-01-10,kishoreganj,2019,2019-01-20T12:04:40Z,2019-02-01T12:04:40Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.0
evt:2019-01-10|netrokona|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,evt:2019-01-10,netrokona,2019,2019-01-20T12:04:40Z,2019-02-01T12:04:40Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.0
evt:2019-01-10|sunamganj|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,evt:2019-01-10,sunamganj,2019,2019-01-20T12:04:40Z,2019-02-01T12:04:40Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.6796875,0.3203125,0.0
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190615T235606_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,2019,2019-06-15T23:56:06Z,2019-06-27T23:56:07Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.59765625,0.40234375,0.0008169934640522876
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,2019,2019-06-27T23:56:07Z,2019-07-09T23:56:08Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.59765625,0.40234375,0.0012254901960784314
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,2019,2019-07-09T23:56:08Z,2019-07-21T23:56:09Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.59765625,0.40234375,0.04656862745098039
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,2019,2019-07-21T23:56:09Z,2019-07-25T12:03:56Z,84.12972222222223,3.505405092592593,2-4 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,CAUSAL_BUT_STALE,0.048583984375,0.951416015625,0.005025125628140704
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190802T235609_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,2019,2019-07-25T12:03:56Z,2019-08-02T23:56:09Z,203.87027777777777,8.494594907407407,7-10 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.048583984375,0.951416015625,0.0
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190615T235606_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,2019,2019-06-15T23:56:06Z,2019-06-27T23:56:07Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.81689453125,0.18310546875,0.0026897788404064557
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,2019,2019-06-27T23:56:07Z,2019-07-09T23:56:08Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.81689453125,0.18310546875,0.0
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,2019,2019-07-09T23:56:08Z,2019-07-21T23:56:09Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.81689453125,0.18310546875,0.08577405857740586
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,2019,2019-07-21T23:56:09Z,2019-07-25T12:03:56Z,84.12972222222223,3.505405092592593,2-4 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,CAUSAL_BUT_STALE,0.430419921875,0.569580078125,0.0
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190802T235609_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,2019,2019-07-25T12:03:56Z,2019-08-02T23:56:09Z,203.87027777777777,8.494594907407407,7-10 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.429443359375,0.570556640625,0.0017055144968732233
evt:2020-01-15|dhaka_ne|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,dhaka_ne,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.11376953125,0.88623046875,0.0
evt:2020-01-15|dhaka_nw|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,dhaka_nw,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327392578125,0.672607421875,0.0
evt:2020-01-15|dhaka_se|ENSEMBLE_FLOOD_20200117T235610_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200129T235609_VV_AS020M_E039N021T3,evt:2020-01-15,dhaka_se,2020,2020-01-17T23:56:10Z,2020-01-29T23:56:09Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.5986328125,0.4013671875,0.0
evt:2020-01-15|dhaka_sw|ENSEMBLE_FLOOD_20200117T235610_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200129T235609_VV_AS020M_E039N021T3,evt:2020-01-15,dhaka_sw,2020,2020-01-17T23:56:10Z,2020-01-29T23:56:09Z,287.9997222222222,11.999988425925926,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.81787109375,0.18212890625,0.0
evt:2020-01-15|kishoreganj|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,kishoreganj,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.00048828125
evt:2020-01-15|netrokona|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,netrokona,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.0
evt:2020-01-15|sunamganj|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,sunamganj,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.67724609375,0.32275390625,0.0003604902667627974
evt:2020-06-07|dhaka_ne|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_ne,2020,2020-06-07T12:04:49Z,2020-06-19T12:04:50Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.1142578125,0.8857421875,0.004273504273504274
evt:2020-06-07|dhaka_ne|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_ne,2020,2020-06-19T12:04:50Z,2020-08-06T12:04:52Z,1152.0005555555556,48.00002314814815,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.1142578125,0.8857421875,0.021367521367521368
evt:2020-06-07|dhaka_nw|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_nw,2020,2020-06-07T12:04:49Z,2020-06-19T12:04:50Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.0022338049143708115
evt:2020-06-07|dhaka_nw|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_nw,2020,2020-06-19T12:04:50Z,2020-08-06T12:04:52Z,1152.0005555555556,48.00002314814815,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.32763671875,0.67236328125,0.12518628912071536
evt:2020-06-07|dhaka_se|ENSEMBLE_FLOOD_20200609T235613_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_se,2020,2020-06-09T23:56:13Z,2020-06-21T23:56:14Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.597412109375,0.402587890625,0.0012259910093992644
evt:2020-06-07|dhaka_se|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_se,2020,2020-06-21T23:56:14Z,2020-07-15T23:56:15Z,576.0002777777778,24.000011574074076,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.597412109375,0.402587890625,0.006947282386595832
evt:2020-06-07|dhaka_se|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200808T235616_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_se,2020,2020-07-15T23:56:15Z,2020-08-08T23:56:16Z,576.0002777777778,24.000011574074076,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.597412109375,0.402587890625,0.0012259910093992644
evt:2020-06-07|dhaka_sw|ENSEMBLE_FLOOD_20200609T235613_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_sw,2020,2020-06-09T23:56:13Z,2020-06-21T23:56:14Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.81640625,0.18359375,0.0002990430622009569
evt:2020-06-07|dhaka_sw|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_sw,2020,2020-06-21T23:56:14Z,2020-07-15T23:56:15Z,576.0002777777778,24.000011574074076,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.81640625,0.18359375,0.05083732057416268
evt:2020-06-07|dhaka_sw|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200808T235616_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_sw,2020,2020-07-15T23:56:15Z,2020-08-08T23:56:16Z,576.0002777777778,24.000011574074076,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.81640625,0.18359375,0.019138755980861243
evt:2020-06-07|kishoreganj|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,evt:2020-06-07,kishoreganj,2020,2020-06-07T12:04:49Z,2020-06-19T12:04:50Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.1328125
evt:2020-06-07|kishoreganj|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,evt:2020-06-07,kishoreganj,2020,2020-06-19T12:04:50Z,2020-08-06T12:04:52Z,1152.0005555555556,48.00002314814815,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.024169921875
evt:2020-06-07|netrokona|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,evt:2020-06-07,netrokona,2020,2020-06-07T12:04:49Z,2020-06-19T12:04:50Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.074951171875
evt:2020-06-07|netrokona|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200719T120423_VV_AS020M_E039N021T3,evt:2020-06-07,netrokona,2020,2020-06-19T12:04:50Z,2020-07-19T12:04:23Z,719.9925,29.999687499999997,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.34326171875,0.65673828125,0.03485064011379801
evt:2020-06-07|netrokona|ENSEMBLE_FLOOD_20200719T120423_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,evt:2020-06-07,netrokona,2020,2020-07-19T12:04:23Z,2020-08-06T12:04:52Z,432.00805555555553,18.00033564814815,14-21 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.34326171875,0.65673828125,0.02631578947368421
evt:2020-06-07|sunamganj|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,evt:2020-06-07,sunamganj,2020,2020-06-07T12:04:49Z,2020-06-19T12:04:50Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.25732421875,0.74267578125,0.21916508538899432
evt:2020-06-07|sunamganj|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200719T120423_VV_AS020M_E039N021T3,evt:2020-06-07,sunamganj,2020,2020-06-19T12:04:50Z,2020-07-19T12:04:23Z,719.9925,29.999687499999997,21+ days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.138671875,0.861328125,0.028169014084507043
evt:2020-06-07|sunamganj|ENSEMBLE_FLOOD_20200719T120423_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,evt:2020-06-07,sunamganj,2020,2020-07-19T12:04:23Z,2020-08-06T12:04:52Z,432.00805555555553,18.00033564814815,14-21 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.146728515625,0.853271484375,0.0
evt:2021-06-02|dhaka_ne|ENSEMBLE_FLOOD_20210602T120454_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_ne,2021,2021-06-02T12:04:54Z,2021-06-14T12:04:55Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.1142578125,0.8857421875,0.002136752136752137
evt:2021-06-02|dhaka_ne|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_ne,2021,2021-06-14T12:04:55Z,2021-06-26T12:04:56Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.1142578125,0.8857421875,0.014957264957264958
evt:2021-06-02|dhaka_ne|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_ne,2021,2021-06-26T12:04:56Z,2021-07-08T12:04:57Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.11474609375,0.88525390625,0.0
evt:2021-06-02|dhaka_ne|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_ne,2021,2021-07-08T12:04:57Z,2021-07-20T12:04:57Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.1142578125,0.8857421875,0.0
evt:2021-06-02|dhaka_ne|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_ne,2021,2021-07-20T12:04:57Z,2021-08-01T12:04:58Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.114013671875,0.885986328125,0.0
evt:2021-06-02|dhaka_ne|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210813T120459_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_ne,2021,2021-08-01T12:04:58Z,2021-08-13T12:04:59Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.114013671875,0.885986328125,0.0
evt:2021-06-02|dhaka_nw|ENSEMBLE_FLOOD_20210602T120454_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_nw,2021,2021-06-02T12:04:54Z,2021-06-14T12:04:55Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.0022338049143708115
evt:2021-06-02|dhaka_nw|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_nw,2021,2021-06-14T12:04:55Z,2021-06-26T12:04:56Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.0022338049143708115
evt:2021-06-02|dhaka_nw|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_nw,2021,2021-06-26T12:04:56Z,2021-07-08T12:04:57Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.0
evt:2021-06-02|dhaka_nw|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_nw,2021,2021-07-08T12:04:57Z,2021-07-20T12:04:57Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.0
evt:2021-06-02|dhaka_nw|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_nw,2021,2021-07-20T12:04:57Z,2021-08-01T12:04:58Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.0
evt:2021-06-02|dhaka_nw|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210813T120459_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_nw,2021,2021-08-01T12:04:58Z,2021-08-13T12:04:59Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.327880859375,0.672119140625,0.0
evt:2021-06-02|dhaka_se|ENSEMBLE_FLOOD_20210604T235618_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210616T235619_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_se,2021,2021-06-04T23:56:18Z,2021-06-16T23:56:19Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.59765625,0.40234375,0.0008169934640522876
evt:2021-06-02|dhaka_sw|ENSEMBLE_FLOOD_20210604T235618_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210616T235619_VV_AS020M_E039N021T3,evt:2021-06-02,dhaka_sw,2021,2021-06-04T23:56:18Z,2021-06-16T23:56:19Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,0.81689453125,0.18310546875,0.007172743574417215
evt:2021-06-02|kishoreganj|ENSEMBLE_FLOOD_20210602T120454_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3,evt:2021-06-02,kishoreganj,2021,2021-06-02T12:04:54Z,2021-06-14T12:04:55Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.004150390625
evt:2021-06-02|kishoreganj|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3,evt:2021-06-02,kishoreganj,2021,2021-06-14T12:04:55Z,2021-06-26T12:04:56Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.035888671875
evt:2021-06-02|kishoreganj|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3,evt:2021-06-02,kishoreganj,2021,2021-06-26T12:04:56Z,2021-07-08T12:04:57Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.0146484375
evt:2021-06-02|kishoreganj|ENSEMBLE_FLOOD_20210708T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3,evt:2021-06-02,kishoreganj,2021,2021-07-08T12:04:57Z,2021-07-20T12:04:57Z,288.0,12.0,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.0
evt:2021-06-02|kishoreganj|ENSEMBLE_FLOOD_20210720T120457_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3,evt:2021-06-02,kishoreganj,2021,2021-07-20T12:04:57Z,2021-08-01T12:04:58Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.000244140625
evt:2021-06-02|kishoreganj|ENSEMBLE_FLOOD_20210801T120458_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210813T120459_VV_AS020M_E039N021T3,evt:2021-06-02,kishoreganj,2021,2021-08-01T12:04:58Z,2021-08-13T12:04:59Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.00390625
evt:2021-06-02|netrokona|ENSEMBLE_FLOOD_20210602T120454_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3,evt:2021-06-02,netrokona,2021,2021-06-02T12:04:54Z,2021-06-14T12:04:55Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.0009765625
evt:2021-06-02|netrokona|ENSEMBLE_FLOOD_20210614T120455_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20210626T120456_VV_AS020M_E039N021T3,evt:2021-06-02,netrokona,2021,2021-06-14T12:04:55Z,2021-06-26T12:04:56Z,288.0002777777778,12.000011574074074,10-14 days,False,0.0,UNAVAILABLE,1.0,POST-T0 OBSERVATION,POST_T0,1.0,0.0,0.00732421875
